GeneSymbol,GeneName,logFC,AveExpr,t.stat,p.value,adj.p.val,Regulation
TRC-GCA17-1,tRNA-Cys (anticodon GCA) 17-1,0.0478612769458822,-5.61729838589536,1.40668914759642,0.159712793627918,0.271873027229454,Up
LINC02249,long intergenic non-protein coding RNA 2249,-0.0740782963440109,-4.77728378830363,-1.19962365282827,0.230462239925004,0.364519311170073,Down
LOC107984026,,0.0518191988896932,2.0485979365527,1.43945800181274,0.150215411878252,0.258517572470194,Up
MIR320D1,microRNA 320d-1,-0.0728978385445427,-4.11645333651588,-1.04264392839692,0.297269943397227,0.444527620051998,Down
LOC107986215,,-0.127480630507948,-3.12526102704133,-0.938545522357466,0.348105066734115,0.501628000282617,Down
SMU1,SMU1 DNA replication regulator and spliceosomal factor,-0.0230155977002088,6.20797123065428,-1.69116260258288,0.0909995076311342,0.171535095623703,Down
DNAJB14,DnaJ heat shock protein family (Hsp40) member B14,-0.0345553232693193,6.65590305651962,-1.70961373190705,0.0875302331762094,0.166068731885247,Down
DLST,dihydrolipoamide S-succinyltransferase,0.0298475418823704,6.16729285517866,1.68823050360446,0.0915608714732729,0.172378717433975,Up
LOC107985238,uncharacterized LOC107985238,0.0727846833898072,-2.65662989899349,0.964368801748859,0.33500604450254,0.486831931219812,Up
LINC00158,long intergenic non-protein coding RNA 158,-0.0835038095010535,-4.47408124594518,-1.12402838424604,0.261168734559718,0.402228657723763,Down
LOC107984849,,0.0455522297735972,-3.14343216562967,0.934853063058923,0.350004375417285,0.503590904608872,Up
MIR4722,microRNA 4722,-0.0474285460419824,-3.36223249048953,-0.935302773233521,0.349772704434798,0.503331140950357,Down
LINC01132,long intergenic non-protein coding RNA 1132,0.0482669603327161,-1.35293188211633,1.09536201967645,0.273522078726344,0.416793778209365,Up
EFL1P1,elongation factor like GTPase 1 pseudogene 1,0.0410227416168473,0.324953839025465,1.27142762088934,0.203760410334539,0.330665591713353,Up
MIR5093,microRNA 5093,0.0650281492442552,-5.33276436281806,1.35269632642503,0.176342812909735,0.29436070207019,Up
TMTC2,transmembrane O-mannosyltransferase targeting cadherins 2,0.0374527238348792,4.791268884264,1.62490987612109,0.104377710871281,0.191825111528409,Up
TMEM79,transmembrane protein 79,0.0354835755843824,1.54026840029216,1.39268629564675,0.163907178243052,0.277544037606365,Up
LINC01932,long intergenic non-protein coding RNA 1932,0.0565405886356246,-5.49457100092913,1.3854825290727,0.166097087799469,0.28050432875244,Up
LOC107985976,,-0.0791038409785799,-4.72656664872097,-1.18757145913302,0.235177657589504,0.370503138563028,Down
ATP4B,ATPase H+/K+ transporting subunit beta,0.0672373227128664,-3.62634804460622,0.962736369818283,0.335824572769903,0.487697439602703,Up
LOC100128079,uncharacterized LOC100128079,-0.0368990858970145,-0.219964040854446,-1.21710207347759,0.223743953384437,0.356037256353428,Down
LOC107986874,,-0.0483947070421374,1.63927231787748,-1.40478486165737,0.160278378291009,0.272689311423556,Down
LOC107984335,,-0.068993056619722,-3.6851734242993,-0.961752134531573,0.336318706704528,0.488234972540831,Down
RINL,Ras and Rab interactor like,0.0535980009530392,2.47801593045754,1.47427962160683,0.140602038117086,0.244906036136353,Up
TRL-CAG1-4,tRNA-Leu (anticodon CAG) 1-4,0.0405782040685724,-5.6653259914199,1.4115503436907,0.15827584063949,0.269888684437058,Up
LOC100129148,uncharacterized LOC100129148,0.0185358842261415,1.67488792885701,1.40542961152751,0.160086714167687,0.272410304972639,Up
GABPA,GA binding protein transcription factor subunit alpha,-0.027349413415284,5.71896572586172,-1.66901563068406,0.0953089210042649,0.178182702187064,Down
ANKRD19P,"ankyrin repeat domain 19, pseudogene",0.0370257739078233,-0.0383093433698185,1.23237467377875,0.217989294176387,0.348896286785197,Up
LINC01985,long intergenic non-protein coding RNA 1985,0.0703336283814648,-3.72303454434158,0.975889042571988,0.329266220839694,0.480685935993221,Up
ZBTB47,zinc finger and BTB domain containing 47,0.0513552503757118,2.87417553093974,1.50492775570991,0.132539016341475,0.233182445264372,Up
ANAPC2,anaphase promoting complex subunit 2,0.0312244888033931,4.05846872164324,1.58470804296914,0.113229289509148,0.205310209233387,Up
LOC105373545,uncharacterized LOC105373545,-0.0768515437591395,-3.32319985538148,-0.931886946940322,0.351534828637612,0.505331316166568,Down
TIPARP-AS1,TIPARP antisense RNA 1,-0.0376249471532997,1.16970127979011,-1.35873153199527,0.174422212435577,0.29176079171042,Down
FAM169A,family with sequence similarity 169 member A,-0.0624459180019571,2.95090021860076,-1.51458548427832,0.130073915166866,0.22963551307436,Down
LOC105375409,uncharacterized LOC105375409,-0.0947942680690081,-4.36919096242543,-1.09085826549556,0.275498663035061,0.419069588027063,Down
DDN-AS1,DDN and PRKAG1 antisense RNA 1,0.0257488628358932,0.482500256275318,1.2860943394824,0.19859527031003,0.32407324342013,Up
PITRM1-AS1,PITRM1 antisense RNA 1,0.0222407903015073,3.05373148802475,1.51889408043834,0.128985716486446,0.228081836032307,Up
FAM149B1,family with sequence similarity 149 member B1,-0.0175496821628134,4.76801513309625,-1.62290964281246,0.104804714187464,0.192480896727873,Down
LINC01839,long intergenic non-protein coding RNA 1839,0.0721228004598759,-3.92626953227425,1.01164824745703,0.3118584474261,0.461592234930275,Up
SYT14,synaptotagmin 14,-0.0828559139391549,-3.74312006324793,-0.96611134451839,0.334133725681824,0.485869108255382,Down
REELD1,reeler domain containing 1,-0.0749447146159627,-2.47296574586749,-0.983766490763782,0.325378314828554,0.476851825589187,Down
LOC105374016,uncharacterized LOC105374016,-0.0512048248997255,-5.61051774522354,-1.39447090821225,0.163368045573531,0.276821592327367,Down
POP5,"POP5 homolog, ribonuclease P/MRP subunit",-0.0364236322218152,3.8466563483736,-1.57272931384318,0.115978210992068,0.209225181473573,Down
SNAR-A3,small NF90 (ILF3) associated RNA A3,0.0388630001003154,-5.69873899227634,1.41337761413552,0.157738246978314,0.269088401695442,Up
LOC112268073,uncharacterized LOC112268073,-0.0523207990745069,-1.33242323157901,-1.09774029611397,0.272482237531099,0.415655490344672,Down
LOC107985679,,0.0723499318817865,-2.67333490575808,0.957620279583011,0.33839820430301,0.490494283024197,Up
UBE2E4P,ubiquitin conjugating enzyme E2 E4 pseudogene,0.0346998542588341,0.651908970067598,1.30153999186955,0.193260098086193,0.317127692834407,Up
CRNN,cornulin,-0.0470917254938085,-5.647520177001,-1.40019593859027,0.161647541202128,0.274615306858874,Down
SOHLH1,spermatogenesis and oogenesis specific basic helix-loop-helix 1,0.0484134728663326,-5.64052325991679,1.40428315719618,0.160427639529684,0.272896091849008,Up
LOC105377384,uncharacterized LOC105377384,0.0371978997472806,-5.70824189300837,1.41326806654323,0.157770437454775,0.269088401695442,Up
LOC101929633,uncharacterized LOC101929633,0.0577842924559409,-2.80781807377347,0.946087467242937,0.344246100381882,0.497268221454822,Up
WNT9B,Wnt family member 9B,0.127885997611464,-3.52303680121894,0.948381703582507,0.343077656615431,0.495980680944641,Up
RTP5,receptor transporter protein 5 (putative),0.0827683420176937,-4.8053322924508,1.21746363455012,0.223606473718231,0.355890400530681,Up
MIR1276,microRNA 1276,0.071605606856861,-3.90722253204003,1.00506198119263,0.315018202267766,0.46514227047511,Up
DNAJB12,DnaJ heat shock protein family (Hsp40) member B12,0.0283246302969142,5.23468860474298,1.64263168403676,0.100654655565853,0.186177593752969,Up
OCIAD1,OCIA domain containing 1,-0.0300859227072952,6.30124981632009,-1.69062473992982,0.0911022759248709,0.171687719767288,Down
LOC107985716,,-0.0504605773889269,-5.59519308735139,-1.38973093360658,0.164802944716922,0.278761147436468,Down
LOC100287944,uncharacterized LOC100287944,0.0315140889323879,-0.862451432729521,1.14103857005674,0.254023755389198,0.393905383066399,Up
LOC105378690,uncharacterized LOC105378690,-0.058291758986331,-3.46567989230631,-0.932623543499942,0.351154364910092,0.504968748546483,Down
LOC105372878,uncharacterized LOC105372878,0.0870455433175811,-4.77398539683323,1.20769186996845,0.227343382237513,0.360642696760306,Up
LOC105372211,uncharacterized LOC105372211,-0.0646874326896819,-3.10143295712113,-0.930306947191402,0.352351804634174,0.506136168804729,Down
SLC6A12-AS1,SLC6A12 antisense RNA 1,0.0701900660340926,-3.56048129159499,0.946746850771946,0.343910019418621,0.496922728016813,Up
TRAJ49,T cell receptor alpha joining 49,0.0768061892929129,-3.76360408838695,0.976880771088632,0.328775103164553,0.480294147889271,Up
LOC107985980,uncharacterized LOC107985980,-0.056989519697268,-0.825404957853134,-1.14867316896098,0.250861591880684,0.390108054259065,Down
LOC112268067,uncharacterized LOC112268067,0.096704656883642,-1.39897326397984,1.0812427554559,0.279751252329616,0.423982345241944,Up
SNORD115-48,"small nucleolar RNA, C/D box 115-48",-0.0435976118070204,-5.64575988585016,-1.39804651920973,0.162291879095288,0.275441632708854,Down
LOC107986662,,-0.0700978157209931,-5.1744967394719,-1.29136719150339,0.196761958125423,0.321654787360263,Down
PHOSPHO1,phosphoethanolamine/phosphocholine phosphatase 1,0.0674458636711695,1.15940487914213,1.34867239382241,0.17763210000942,0.2961111540566,Up
LOC107984590,,-0.0685210656236741,-1.36385874764973,-1.09213273093109,0.274938345098426,0.418540643183933,Down
NFATC2,nuclear factor of activated T cells 2,-0.0535064546834335,3.74442157098554,-1.56414328300677,0.117980665257432,0.212157221316922,Down
ACTRT3,actin related protein T3,0.0386025395018975,0.00499582151779799,1.23060026702574,0.218652363810903,0.349801140755622,Up
LRFN1,leucine rich repeat and fibronectin type III domain containing 1,0.0701392289940807,-1.39019417111505,1.08249475076014,0.27919502554429,0.423334873342523,Up
LOC112267952,uncharacterized LOC112267952,-0.0486119602516359,-5.59112561356748,-1.38856329373588,0.165157869893907,0.279145653300531,Down
SCARNA18B,small Cajal body-specific RNA 18B,-0.0666472310105746,-3.73712886258338,-0.960038717071118,0.337180041985498,0.489134694382536,Down
LOC105373754,,0.0702334251531981,-3.22954788595026,0.924199222122125,0.355521247574549,0.509606337500958,Up
CCER1,coiled-coil glutamate rich protein 1,0.0420930929943821,-5.69503336069071,1.40973357603545,0.15881171991443,0.270650088004786,Up
GABARAP,GABA type A receptor-associated protein,0.0356292111858215,6.39673833513612,1.69193907744854,0.0908513128043259,0.171313154534199,Up
LOC105376959,uncharacterized LOC105376959,0.0788820207267561,-3.8778552055408,0.998703393174064,0.318088638562554,0.468524229680138,Up
LOC105378336,uncharacterized LOC105378336,-0.0403353196643828,-5.67821412053701,-1.40243468180762,0.160978483826971,0.273636316942264,Down
GARIN4,golgi associated RAB2 interactor family member 4,0.0876402277354361,-4.4308690686995,1.11955608359748,0.263070157301672,0.404427049897177,Up
CEP112,centrosomal protein 112,-0.0533238877083155,1.92041941567931,-1.42422693829182,0.154574791493044,0.264586028074687,Down
TRBV7-5,T cell receptor beta variable 7-5 (pseudogene),0.0768940787944289,-4.2355106458646,1.07751685326944,0.281411025154694,0.425924066977677,Up
TIGD3,tigger transposable element derived 3,0.0917194645564245,-1.10780245164886,1.11036680015815,0.267006989027263,0.409092108946985,Up
LOC107987206,,0.0829608009725441,13.9311410158108,1.90033464399747,0.0575679009271122,0.116610876302843,Up
LINC02188,long intergenic non-protein coding RNA 2188,0.0368741697427249,-5.70703366602158,1.41066730344204,0.15853613342899,0.270238908653675,Up
RN7SL1,RNA component of signal recognition particle 7SL1,0.0829608309467663,13.9311277537622,1.90031286646994,0.0575707592050831,0.116610876302843,Up
HOXA2,homeobox A2,-0.0533741610944688,0.127468913469903,-1.24677536257288,0.212661432030327,0.342218993323232,Down
LOC101927898,uncharacterized LOC101927898,-0.0537820224866062,-1.06779546404777,-1.12034360834193,0.262734644944763,0.404071373641565,Down
OR8B8,olfactory receptor family 8 subfamily B member 8,-0.0554688537574655,-5.53722682412362,-1.37717391493504,0.168650134524357,0.283987670930169,Down
PIP4K2C,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,0.0477562192675704,5.39477664414942,1.64733077512754,0.0996854333412104,0.184655107646587,Up
KLK14,kallikrein related peptidase 14,0.0792049645759689,-4.50361458326205,1.13735521408573,0.255559247957487,0.395740952791176,Up
CCDC160,coiled-coil domain containing 160,0.0761310757804804,-4.75870238754104,1.2021455587866,0.229484115816838,0.363409070758248,Up
VTN,vitronectin,0.058217638241785,-1.28384265210045,1.09162647066186,0.275160828808392,0.418782189052227,Up
ZBTB34,zinc finger and BTB domain containing 34,-0.0216917307085078,4.71350589613682,-1.61545690063077,0.106407935074758,0.194925278041575,Down
DNAJB8,DnaJ heat shock protein family (Hsp40) member B8,0.0570915777209917,-5.51736096198265,1.38078093517098,0.167538182403193,0.282417204088708,Up
LRRC55,leucine rich repeat containing 55,0.0826657581461551,-2.59648679725727,0.956756449337114,0.338833998607499,0.491017500705464,Up
INCA1,"inhibitor of CDK, cyclin A1 interacting protein 1",0.0330499594205526,0.666036646220059,1.29798630875743,0.194478164125196,0.318802419575046,Up
LOC102724563,transcription factor E2F6-like,0.0251613768548302,-0.76914785147468,1.14668070427273,0.251684183579075,0.39115552623183,Up
LOC107985920,uncharacterized LOC107985920,-0.0510700536649729,-3.51181036069777,-0.931260630890223,0.351858536269826,0.505667423050501,Down
LOC105375434,uncharacterized LOC105375434,0.0953801647099673,1.88083660416212,1.41326245329644,0.157772087037215,0.269088401695442,Up
FAM24A,family with sequence similarity 24 member A,0.0542660359708063,-5.53364613683038,1.38339995217649,0.16673426701492,0.281366804752972,Up
FAM204A,family with sequence similarity 204 member A,-0.0203055072236214,5.18246374195575,-1.63776501553674,0.101666350704005,0.187662395711648,Down
TBC1D3JP,"TBC1 domain family member 3J, pseudogene",-0.0383725557269776,-1.89001450565479,-1.03182282388535,0.302310269855514,0.450712551051862,Down
ARMC1,armadillo repeat containing 1,0.0326187875155692,5.1478471453391,1.63490499072446,0.102264670101997,0.188528191859929,Up
AKAP13,A-kinase anchoring protein 13,-0.0238596896538005,8.10737551364996,-1.75477961546961,0.0794874261473446,0.153088622742863,Down
LOC105377370,uncharacterized LOC105377370,0.039856616933204,-5.68239159485927,1.40550498244512,0.160064320060933,0.27238396934696,Up
LOC107986328,uncharacterized LOC107986328,-0.0502517517928594,-5.59163709010225,-1.38519509249484,0.166184921864329,0.280640626295398,Down
LOC107986065,uncharacterized LOC107986065,-0.0484545886608155,2.03358661535465,-1.43206972516949,0.152318192780891,0.261416604582677,Down
DPEP3,dipeptidase 3,-0.0702394538169338,-2.07535947499527,-1.01425297992595,0.310614619845276,0.460166344521148,Down
LOC105375996,uncharacterized LOC105375996,-0.0428595524707518,-5.65006260423599,-1.39563185999004,0.163018040337003,0.276406939512976,Down
LINC01265,long intergenic non-protein coding RNA 1265,0.061664542584788,-5.36101567729509,1.34744904483242,0.178025456048963,0.296641291413143,Up
C1QTNF6,C1q and TNF related 6,0.0445857869740755,2.98880538964702,1.50579490870323,0.132316209374169,0.232887435149334,Up
ATP6V1A,ATPase H+ transporting V1 subunit A,0.0366514154947089,7.07332299389923,1.71581004105016,0.0863894170252852,0.164308056068571,Up
MIR324,microRNA 324,0.0581790328887301,-1.28524838474892,1.08892572175164,0.276349791795582,0.420088383652196,Up
CD200R1L-AS1,CD200R1L antisense RNA 1,0.0555894981396235,-5.48798136054219,1.37451640769026,0.169472916085497,0.285080551255234,Up
MIR1294,microRNA 1294,-0.0772986550732967,-4.47428317053743,-1.11181829766215,0.266382462331873,0.408357698231716,Down
LOC107984113,uncharacterized LOC107984113,-0.087165819431639,-2.96175457348383,-0.93031437043679,0.352347963460482,0.506136168804729,Down
LOC105379557,uncharacterized LOC105379557,-0.0557414581084893,-4.01814022516731,-1.00850472892034,0.313363929730734,0.46331548877581,Down
LOC105371351,uncharacterized LOC105371351,-0.0777652147027525,-4.28611994024403,-1.06578877043309,0.286679117892207,0.432136779194685,Down
LOC105377981,uncharacterized LOC105377981,-0.0446707288424232,-5.6534712799581,-1.39413753565912,0.163468655880051,0.276920572790092,Down
AQP4-AS1,AQP4 antisense RNA 1,-0.0694308763846392,-5.11131109559641,-1.27238976911151,0.203418602148555,0.330258596390983,Down
LOC100233156,tektin 4 pseudogene,-0.0992065885750822,0.0124309653480508,-1.23253647381625,0.217928903938437,0.348856350983002,Down
